==================================================
EXECUTABLE UNALTERED RAW AUDIT REPORT (ATTEMPT 03)
PROTOCOL: FROZEN v1.4 (Commit: 52f914d5ffe90d37fd6ff43d1db4c366fa19406245619a5b6d06e653383736d3)
TARGET SCOPE: REAL BLOCKCHAIN BLOCKS 1 TO 10000
==================================================

HEIGHT: 1 | HASH: 00000000839a8e6886ab5951d76f411475428afc90947ee320161bbf18eb6048 | V_OBS: 00000001 | RESULT: CONFORMING
HEIGHT: 3841 | HASH: 00000000f89734e60fd45e4f254ed8aeaefdaa68f7efea3ccfa09ee4f8613c46 | V_OBS: 00000f01 | RESULT: CONFORMING
HEIGHT: 3842 | HASH: 00000000267f6e0ce7b03a5d829f832e944aafab9b2cd0a3fc5b2751976edbf9 | V_OBS: 00000f02 | RESULT: CONFORMING
HEIGHT: 3843 | HASH: 000000005684317dda0c985dcedf2e6eb18b9eca560a7f5c294ab1959b998287 | V_OBS: 00000f03 | RESULT: CONFORMING
HEIGHT: 3844 | HASH: 00000000046f3e4dc96665dacae9eb4a4cb480d8fca9fdb1ec2c22aacde2ed9f | V_OBS: 00000f04 | RESULT: CONFORMING
HEIGHT: 3845 | HASH: 000000003fed62f54be47e99d6140a2aafadb41b30efd8391faf1a0dc2ef3746 | V_OBS: 00000f05 | RESULT: CONFORMING
HEIGHT: 3846 | HASH: 00000000d97237a1fa4d61bcda9701f10871beeed30645e8012430e42ddb2d4d | V_OBS: 00000f06 | RESULT: CONFORMING
HEIGHT: 3847 | HASH: 00000000a40742a6e4f91b350fb9bfdf5bc7cf1f53a2d1f9926a9ed2e4cfde39 | V_OBS: 00000f07 | RESULT: CONFORMING
HEIGHT: 3848 | HASH: 00000000cdd32ca03a902c6f72e2dbe05417bdb13861ce32aa760540ac6e6e48 | V_OBS: 00000f08 | RESULT: CONFORMING
HEIGHT: 3849 | HASH: 000000000538af422a4d512e68065d2a6e682feda9aca7b04e32b8eea69ae59c | V_OBS: 00000f09 | RESULT: CONFORMING
HEIGHT: 3850 | HASH: 0000000002ea69933241f3c8a5c84c451b6f35cad49de22144c2d50c6e265bc2 | V_OBS: 00000f0a | RESULT: CONFORMING
HEIGHT: 3851 | HASH: 000000009bfb9957e866810337488fad7702987a3aa52b71c90344fc5db320c5 | V_OBS: 00000f0b | RESULT: CONFORMING
HEIGHT: 3852 | HASH: 000000002795eed9852325b6a58f7bebe6e21f5932b8cd77910bfa855d76794d | V_OBS: 00000f0c | RESULT: CONFORMING
HEIGHT: 3853 | HASH: 0000000082d5c7bbf78f68146387255db8ecac75bc952654aaf41209a59c8782 | V_OBS: 00000f0d | RESULT: CONFORMING
HEIGHT: 3854 | HASH: 0000000024a1d16bf21ab4f3eb1f1ad76988870bff59231ce66f4c8528962de1 | V_OBS: 00000f0e | RESULT: CONFORMING
HEIGHT: 3855 | HASH: 00000000d27a604db83a5fddc5a23614ab07578374dfe798569b11d1d181d9de | V_OBS: 00000f0f | RESULT: CONFORMING
HEIGHT: 3856 | HASH: 00000000b7312090c21f8e998914ad1a6fc60ce21f102ee70b7294cb90ca2474 | V_OBS: 00000f10 | RESULT: CONFORMING
HEIGHT: 3857 | HASH: 000000009a87a4f6de6cdaad40f2e18be4efcaa6af2eec8a81170a39bb9f0ee0 | V_OBS: 00000f11 | RESULT: CONFORMING
HEIGHT: 3858 | HASH: 000000001d469a07fb6c0cef5890098c3cff805117a0d9714f2fc39756626177 | V_OBS: 00000f12 | RESULT: CONFORMING
HEIGHT: 3859 | HASH: 00000000c5313f15a53fd783fb07415fc5274b0dddaa817966115daa6eef8d8a | V_OBS: 00000f13 | RESULT: CONFORMING
HEIGHT: 3860 | HASH: 0000000044678d55df44789b77210f72c9101ca0083c1b244a8ab4b429f894ee | V_OBS: 00000f14 | RESULT: CONFORMING
HEIGHT: 3861 | HASH: 00000000dd459c19bacc9b3e2abc2c7c436c87fa1573a5bc95d3d113defaca1b | V_OBS: 00000f15 | RESULT: CONFORMING
HEIGHT: 3862 | HASH: 00000000f69ff11228613719c53c621a97eeb8a7542960d829c0f70d993c69a4 | V_OBS: 00000f16 | RESULT: CONFORMING
HEIGHT: 3863 | HASH: 00000000621c788bbafb271e3bbafa38a1544e07771ffad2a260c9fa5fb779f8 | V_OBS: 00000f17 | RESULT: CONFORMING
HEIGHT: 3864 | HASH: 000000006baa7930e9c9f56b8d9c325a0f6a0318f30186cb751048af34ed714e | V_OBS: 00000f18 | RESULT: CONFORMING
HEIGHT: 3865 | HASH: 00000000a968b4f3cf6f59a920146c17823d040db604c38cddbbaf2c9e88a727 | V_OBS: 00000f19 | RESULT: CONFORMING
HEIGHT: 3866 | HASH: 00000000997355fc210212439d4d22666a3f0c4f84e51bf658777f316b45fb54 | V_OBS: 00000f1a | RESULT: CONFORMING
HEIGHT: 3867 | HASH: 00000000d3c7e93c3e7e07bd488ea1fd75fa865f7c15f31d74ada813eef38d5b | V_OBS: 00000f1b | RESULT: CONFORMING
HEIGHT: 3868 | HASH: 00000000e5172055304f445384a721102ac4a849addfc8b25c59ca70fa0d5dde | V_OBS: 00000f1c | RESULT: CONFORMING
HEIGHT: 3869 | HASH: 000000005c8be9999bd9b53edfeed1e540e311a84063db6cf23d7673f0b9d8ee | V_OBS: 00000f1d | RESULT: CONFORMING
HEIGHT: 3870 | HASH: 000000004705e545a24a7ad856bcdaad64767515dbf20689cb0b9589f35040a7 | V_OBS: 00000f1e | RESULT: CONFORMING
HEIGHT: 3871 | HASH: 000000000002da52754727769657342270b5b8da8d48b6788f4170edc77a5bb8 | V_OBS: 00000f1f | RESULT: CONFORMING
HEIGHT: 3872 | HASH: 00000000cd0fdcce40ecae7dd13c6eece891949a4e916ae4a915898fc76f9035 | V_OBS: 00000f20 | RESULT: CONFORMING
HEIGHT: 3873 | HASH: 00000000e91f974f0e2f355d366e7e7627a282581ebd8bf69e76671fd78d4142 | V_OBS: 00000f21 | RESULT: CONFORMING
HEIGHT: 3874 | HASH: 00000000008e23cd41a10670f49ee92b023a05ed8929036ae3b72fe017ee39ae | V_OBS: 00000f22 | RESULT: CONFORMING
HEIGHT: 3875 | HASH: 00000000038575e5ec380a6823d961591e101c2c50af7ba670ef41c71cb02171 | V_OBS: 00000f23 | RESULT: CONFORMING
HEIGHT: 3876 | HASH: 00000000355d835abf0f3ec5eeac15993084839a496f5b34093d4e8a7b1ebda3 | V_OBS: 00000f24 | RESULT: CONFORMING
HEIGHT: 3877 | HASH: 00000000dfc8405afa87f97029877ff97f358af48873809ca3a482c62e5e92b1 | V_OBS: 00000f25 | RESULT: CONFORMING
HEIGHT: 3878 | HASH: 00000000a2a06400d819a0d23bdf7b31ac76af59416cd22a526501695995fce2 | V_OBS: 00000f26 | RESULT: CONFORMING
HEIGHT: 3879 | HASH: 000000009dea3f317685362d2ba6458c6bd1869064895f14d7f1a3aaee9301ef | V_OBS: 00000f27 | RESULT: CONFORMING
HEIGHT: 3880 | HASH: 00000000ad1d9a6aa93e1b26acdc3c39d0f2817ec42dd2c75dd98b421feeec25 | V_OBS: 00000f28 | RESULT: CONFORMING
HEIGHT: 3881 | HASH: 00000000ae14305f53575297628f672eb7d1ca901c4c2184281a45e652c27789 | V_OBS: 00000f29 | RESULT: CONFORMING
HEIGHT: 3882 | HASH: 00000000a28d6ea5e6ace399a2b34d7fe64fe06ed12c7810bead78f01f50ab73 | V_OBS: 00000f2a | RESULT: CONFORMING
HEIGHT: 3883 | HASH: 0000000029c1311207e5fea7421bc9657204ec4439c8ef304c3bf970007a0a78 | V_OBS: 00000f2b | RESULT: CONFORMING
HEIGHT: 3884 | HASH: 00000000fb4730123d659b1419c2e841b56b83cac0f67ebaed36a27879be4f1a | V_OBS: 00000f2c | RESULT: CONFORMING
HEIGHT: 3885 | HASH: 0000000012be5292fcf992e5d92f2a17eb28faae931d0075a42cc1a0fcf9d6f1 | V_OBS: 00000f2d | RESULT: CONFORMING
HEIGHT: 3886 | HASH: 0000000025b94096164ceedf9328a0646f1db710a318f829c616b21eda5c9e46 | V_OBS: 00000f2e | RESULT: CONFORMING
HEIGHT: 3887 | HASH: 00000000fd1643b36634f3aafeccda0f6ac765a223714273329cb7ac9cc84b4f | V_OBS: 00000f2f | RESULT: CONFORMING
HEIGHT: 3888 | HASH: 0000000040e00a2d7b780525662c91744df6b8b5c9a888efe9c9b82e4af6d375 | V_OBS: 00000f30 | RESULT: CONFORMING
HEIGHT: 3889 | HASH: 0000000072e17ec6580855a1786baecc879c67565614455e610ab7de23adab35 | V_OBS: 00000f31 | RESULT: CONFORMING
HEIGHT: 3890 | HASH: 000000008b2fa7a89f17827207f85b01f7fbd7e0bbe6e1171720b7118345686b | V_OBS: 00000f32 | RESULT: CONFORMING
HEIGHT: 3891 | HASH: 00000000c66859f2f9d787c48314575f57cf776fc0f576f6e47553caf04cd682 | V_OBS: 00000f33 | RESULT: CONFORMING
HEIGHT: 3892 | HASH: 00000000da764534577dd931d2c5a5c75e991ebb66796700f3ab297898089ce6 | V_OBS: 00000f34 | RESULT: CONFORMING
HEIGHT: 3893 | HASH: 0000000080195da5013211af5c248f7ece994cbdf471985c9468f6e023ba908a | V_OBS: 00000f35 | RESULT: CONFORMING
HEIGHT: 3894 | HASH: 0000000076a9b12b9b8f19421b2875efcbe974c9701497f2f90db6975ee1c427 | V_OBS: 00000f36 | RESULT: CONFORMING
HEIGHT: 3895 | HASH: 00000000583669d2931372235f98aa542d25e9cb0a773638832e0ae78cc56ce9 | V_OBS: 00000f37 | RESULT: CONFORMING
HEIGHT: 3896 | HASH: 0000000033a71d299a046b14985ab6ba7cffeb9a4dc266b9d8b6b493125ae0d7 | V_OBS: 00000f38 | RESULT: CONFORMING
HEIGHT: 3897 | HASH: 0000000058bd5a7364e8ae1007d146e0259a78e5bada08fda96c22838f35de63 | V_OBS: 00000f39 | RESULT: CONFORMING
HEIGHT: 3898 | HASH: 000000009d429de9f8ba5caaf94f484870013b6d71573506d21673b4f52d7170 | V_OBS: 00000f3a | RESULT: CONFORMING
HEIGHT: 3899 | HASH: 00000000a69e04be2791a23bf6dbc27e624c87a12dd9e4c21979f6c5afaf579d | V_OBS: 00000f3b | RESULT: CONFORMING
HEIGHT: 3900 | HASH: 00000000466ee63d85861770d305850df4a6663c1c2bbe04d9d9cfe291e08eaf | V_OBS: 00000f3c | RESULT: CONFORMING
HEIGHT: 3901 | HASH: 00000000f7b12150476066f33b013db3b1472534162fd6b35b3df33438c5d72a | V_OBS: 00000f3d | RESULT: CONFORMING
HEIGHT: 3902 | HASH: 000000006a1ecd138199a73d0c2aa868f81b5c7d7c272f3a9b07e96638b698d3 | V_OBS: 00000f3e | RESULT: CONFORMING
HEIGHT: 3903 | HASH: 000000009667bf1cec32ea4100adc1abd89696cfa19f4317523e50dadce54964 | V_OBS: 00000f3f | RESULT: CONFORMING
HEIGHT: 3904 | HASH: 00000000e391cb075f6710960357106444c1237e6977e7de4a74d86b6e6d7bc5 | V_OBS: 00000f40 | RESULT: CONFORMING
HEIGHT: 3905 | HASH: 00000000b54d835f96e9ea149153117dcf6e56929f2652d94290826098baf833 | V_OBS: 00000f41 | RESULT: CONFORMING
HEIGHT: 3906 | HASH: 00000000012c1ac0c8c6d21915dc3602ccdf524e1bf8d8da305e87d175cd5dd3 | V_OBS: 00000f42 | RESULT: CONFORMING
HEIGHT: 3907 | HASH: 000000006ff10c602f52d21c37d355dacfef3d4869306b4d1bc6f6a7e1a5e565 | V_OBS: 00000f43 | RESULT: CONFORMING
HEIGHT: 3908 | HASH: 000000000d3d0886a87ad3480914b8adf4bf808fef7ca194e50d61f34493dfcc | V_OBS: 00000f44 | RESULT: CONFORMING
HEIGHT: 3909 | HASH: 000000000115c971c3faebac5ae098b4d0904b704396018cc859a15b85fb5d69 | V_OBS: 00000f45 | RESULT: CONFORMING
HEIGHT: 3910 | HASH: 000000008df32f545736749fb7f7f3913ce8fc8a0d2cc8ddf2c7bf7ffea188be | V_OBS: 00000f46 | RESULT: CONFORMING
HEIGHT: 3911 | HASH: 00000000c2c7c87bd16084b36fbdeccb5580fd13d6a50cce61080305a65f0590 | V_OBS: 00000f47 | RESULT: CONFORMING
HEIGHT: 3912 | HASH: 00000000669ef8bdef446eed99e7b3ab8a896226fbaf0d34ab2b5955e23b0525 | V_OBS: 00000f48 | RESULT: CONFORMING
HEIGHT: 3913 | HASH: 00000000d76599a20ee00c9e0135fbb958196c0a9e9bc1c51aa39900a9780158 | V_OBS: 00000f49 | RESULT: CONFORMING
HEIGHT: 3914 | HASH: 00000000a1429dfea110f05baf12eab22e90c7a6070d12ce0dbe611193c1497e | V_OBS: 00000f4a | RESULT: CONFORMING
HEIGHT: 3915 | HASH: 000000002a57dbd3f2a5154c72775b48f62560a2fad62b70195b47e358569e53 | V_OBS: 00000f4b | RESULT: CONFORMING
HEIGHT: 3916 | HASH: 000000004abc5b107259f47f8d034cc87e588c8f992eb018d66c6e604be1bc41 | V_OBS: 00000f4c | RESULT: CONFORMING
HEIGHT: 3917 | HASH: 000000004f027b83549af89edee6cb9c99d72d6dfc98cb5db4184a8c691643f7 | V_OBS: 00000f4d | RESULT: CONFORMING
HEIGHT: 3918 | HASH: 00000000a45b7098aee2fcd565d3bd417eb1113c5430707148f50375c071b547 | V_OBS: 00000f4e | RESULT: CONFORMING
HEIGHT: 3919 | HASH: 0000000046fddad64219b5650633ec9c7d4a03686e10a373473430b01cbf2043 | V_OBS: 00000f4f | RESULT: CONFORMING
HEIGHT: 3920 | HASH: 00000000fa78d1a207a84d07a921a35eaaf7d29132125f31de86ee46fd37fc8a | V_OBS: 00000f50 | RESULT: CONFORMING
HEIGHT: 3921 | HASH: 0000000027471fa85796592be68266a98908b8655f63f3828f75f41588ff4baf | V_OBS: 00000f51 | RESULT: CONFORMING
HEIGHT: 3922 | HASH: 00000000966c03fd139f94bc69f58e88ac0caf6e6471f345d1856e48371d9f6c | V_OBS: 00000f52 | RESULT: CONFORMING
HEIGHT: 3923 | HASH: 000000005035ad31ef3d2ecfbd34932b1db6b5be7ec29e997cbc739d0caa0a13 | V_OBS: 00000f53 | RESULT: CONFORMING
HEIGHT: 3924 | HASH: 000000005ca11b5b39781e8d5926b7cb6bf43b0977b33e053fc3443af2a502ae | V_OBS: 00000f54 | RESULT: CONFORMING
HEIGHT: 3925 | HASH: 0000000035c4cd625f96f9475d7a3ad302f617fe3ef9de3e73023d5be85d0297 | V_OBS: 00000f55 | RESULT: CONFORMING
HEIGHT: 3926 | HASH: 000000003d7b7b506d047d9048489172394d4ad2b163ffbea55aa0734025f170 | V_OBS: 00000f56 | RESULT: CONFORMING
HEIGHT: 3927 | HASH: 000000009357f769ed57fcd45d00fdf38efa87c411889f49f81a6be61886ab52 | V_OBS: 00000f57 | RESULT: CONFORMING
HEIGHT: 3928 | HASH: 00000000d12103c16d94062b97f6bc839668debd34f4b1df6f91af6a7b7843d9 | V_OBS: 00000f58 | RESULT: CONFORMING
HEIGHT: 3929 | HASH: 00000000fabbabdc39b2a72cf8c9fb68f26ed0fa645efeecca480d1030246ad5 | V_OBS: 00000f59 | RESULT: CONFORMING
HEIGHT: 3930 | HASH: 000000009f31462d20335d6aed45d4c10f9344ad5312d213ae60a420936528f8 | V_OBS: 00000f5a | RESULT: CONFORMING
HEIGHT: 3931 | HASH: 00000000c83e28170038f0e90a854cce5a12461e26d68a9c8836b46ca356a38d | V_OBS: 00000f5b | RESULT: CONFORMING
HEIGHT: 3932 | HASH: 00000000b7070968f45ccef1f479c8df77aa987db9ff1ff82bcff178075845f8 | V_OBS: 00000f5c | RESULT: CONFORMING
HEIGHT: 3933 | HASH: 00000000cfbd91230e38712eb84d0f98b7a45669501058409eea083f1f6b1a78 | V_OBS: 00000f5d | RESULT: CONFORMING
HEIGHT: 3934 | HASH: 0000000009058eecafa3052855a936a9bd86f4250eb31accefd7c46f976e8172 | V_OBS: 00000f5e | RESULT: CONFORMING
HEIGHT: 3935 | HASH: 0000000049738dc6b9c0c28781e3d57bc2d8b81c42dccb35dbb056a8845da597 | V_OBS: 00000f5f | RESULT: CONFORMING
HEIGHT: 3936 | HASH: 0000000043f9a93195383ac324e70b46542e582cf298bc587b69b8aeee3df076 | V_OBS: 00000f60 | RESULT: CONFORMING
HEIGHT: 3937 | HASH: 00000000eb47376e89e69bc5f016a6eb788f2488eedee9a948885df42a4f3168 | V_OBS: 00000f61 | RESULT: CONFORMING
HEIGHT: 3938 | HASH: 00000000198c27a2be539753f100d08fd3ff63c716be619bd654d125002b2ae6 | V_OBS: 00000f62 | RESULT: CONFORMING
HEIGHT: 3939 | HASH: 000000003e7e217c32551859037c9f92b43b28fccab409fdc3e1551f3373f943 | V_OBS: 00000f63 | RESULT: CONFORMING
HEIGHT: 3940 | HASH: 00000000937f3d55f869fff6e4d80bc18d6c7eddafd540b4259ef0ceb56715f4 | V_OBS: 00000f64 | RESULT: CONFORMING
HEIGHT: 3941 | HASH: 000000002bdfd01d7fcee244fe54ea4b1cef1f7c2fb7d2b4d314116f145548ee | V_OBS: 00000f65 | RESULT: CONFORMING
HEIGHT: 3942 | HASH: 0000000094042df57e50c8fe9556ed0cb52bf8d62dc80cc7371e05a6c86ab3a5 | V_OBS: 00000f66 | RESULT: CONFORMING
HEIGHT: 3943 | HASH: 00000000975caa46da7ba555eae7a5d3060b25d887e9dd2d4bc8a7d43fce49d0 | V_OBS: 00000f67 | RESULT: CONFORMING
HEIGHT: 3944 | HASH: 00000000557db219baa0538437bb02e2826e63b29999da8cc2084503f5bada8d | V_OBS: 00000f68 | RESULT: CONFORMING
HEIGHT: 3945 | HASH: 000000007cd9b45aedabc54cd1e409b605ace46e161d27ff8fd834442349e53f | V_OBS: 00000f69 | RESULT: CONFORMING
HEIGHT: 3946 | HASH: 000000005e34e211ceb5db4dc851ce8ac89ded62366f2899f1b2b09979d722f3 | V_OBS: 00000f6a | RESULT: CONFORMING
HEIGHT: 3947 | HASH: 00000000bcab02b8831fb9194ed66ac674d30256a104b64ba3ad4b3dec3ca77b | V_OBS: 00000f6b | RESULT: CONFORMING
HEIGHT: 3948 | HASH: 000000000a27f5afd9e9fdea6199a8eac99e76850961a4392c48edf70b2a3ab0 | V_OBS: 00000f6c | RESULT: CONFORMING
HEIGHT: 3949 | HASH: 000000001bb46a878a6de50f687d2274b449af6079cd46038f3ad2db05b77cc7 | V_OBS: 00000f6d | RESULT: CONFORMING
HEIGHT: 3950 | HASH: 000000003df1eb9c5b44a3092da4659a0127b157f23fd31b01d531f647163d73 | V_OBS: 00000f6e | RESULT: CONFORMING
HEIGHT: 3951 | HASH: 00000000de0cc8d6c06adf214748b9e21dac2a79557f7099d55da455b4401172 | V_OBS: 00000f6f | RESULT: CONFORMING
HEIGHT: 3952 | HASH: 0000000022188d48bafb55566acbdacb3a11cc327e1b8d803a02bca87413ab2e | V_OBS: 00000f70 | RESULT: CONFORMING
HEIGHT: 3953 | HASH: 0000000023dbdaf8894d66701d6c2354b969851ee61093a05ddcae38c67a1aeb | V_OBS: 00000f71 | RESULT: CONFORMING
HEIGHT: 3954 | HASH: 00000000de8d79cc1960c1114ff99f0e9731ed90be0ae7fe1944de1891736406 | V_OBS: 00000f72 | RESULT: CONFORMING
HEIGHT: 3955 | HASH: 00000000e237544dfe9d1ab8f4bc04364062969ca28e2e4d5ce8555c435806a6 | V_OBS: 00000f73 | RESULT: CONFORMING
HEIGHT: 3956 | HASH: 000000009facb1d315858f2b8cbbb6df44399fcf9672accbbacfcd1b801a0451 | V_OBS: 00000f74 | RESULT: CONFORMING
HEIGHT: 3957 | HASH: 00000000025aad641c9b1798d2482b7cc479b7bdb28c3e1f282b90563dcd7d43 | V_OBS: 00000f75 | RESULT: CONFORMING
HEIGHT: 3958 | HASH: 000000007d5273813138f0301a7cfa82cec87f26ac529969b454f4a749c7a3ab | V_OBS: 00000f76 | RESULT: CONFORMING
HEIGHT: 3959 | HASH: 00000000fc453d1b3f8738fbd6375b06ab0eb4cd0d9e9f574b50af7ddf89e317 | V_OBS: 00000f77 | RESULT: CONFORMING
HEIGHT: 3960 | HASH: 000000009a0cfaea364e39d2c8f9e83f148ab973407359520462e1207addb1f2 | V_OBS: 00000f78 | RESULT: CONFORMING
HEIGHT: 3961 | HASH: 00000000427db6b3802398bc8b5a8d44da05cf4ed714ec1b60ecf54a232cc909 | V_OBS: 00000f79 | RESULT: CONFORMING
HEIGHT: 3962 | HASH: 00000000f389fc69a5818d55d335771d2bf86c05a61dcb9941f2fc9864ea70bc | V_OBS: 00000f7a | RESULT: CONFORMING
HEIGHT: 3963 | HASH: 00000000df47c4e811214a9d18666cc71a034565df3f26d4b5c3b374f701963a | V_OBS: 00000f7b | RESULT: CONFORMING
HEIGHT: 3964 | HASH: 0000000076966b9b4f4c5fb6a110258a2e42b7677c449104a49b0250302ee3b2 | V_OBS: 00000f7c | RESULT: CONFORMING
HEIGHT: 3965 | HASH: 0000000010aa610e394a9fa66a828fc68d375ccdac1c48717c0268a7127fb07b | V_OBS: 00000f7d | RESULT: CONFORMING
HEIGHT: 3966 | HASH: 00000000a2323424121231c5e29ac0fbf63227477e826437e17f9660408d3970 | V_OBS: 00000f7e | RESULT: CONFORMING
HEIGHT: 3967 | HASH: 00000000026f4e116554bebeeb5f9fc7dcb46de341d1390b0784f9b0f5ce5d6c | V_OBS: 00000f7f | RESULT: CONFORMING
HEIGHT: 3968 | HASH: 0000000093b9196fc7bf9b429872b774f6c282425b9dce229d67d1ea18987f61 | V_OBS: 00000f80 | RESULT: NON-CONFORMING
HEIGHT: 3969 | HASH: 00000000782457ef2b48ff8a6afc6d1c4d06564994bc8a70f289eadd6bcf106a | V_OBS: 00000f81 | RESULT: CONFORMING
HEIGHT: 3970 | HASH: 000000005959000f732709c0b07197aa95e813511aa240b8900e3e8e1d1baa33 | V_OBS: 00000f82 | RESULT: CONFORMING
HEIGHT: 3971 | HASH: 0000000054e625173f1102625c18db614c38f388e480187aefc4545ac40e3971 | V_OBS: 00000f83 | RESULT: CONFORMING
HEIGHT: 3972 | HASH: 0000000050837e592aa27ed1858ceed509de27353b9ac831ff6fc4003eb20192 | V_OBS: 00000f84 | RESULT: CONFORMING
HEIGHT: 3973 | HASH: 00000000029ae61d31d7b141f670ab96f56f03058234276e497654887a377374 | V_OBS: 00000f85 | RESULT: CONFORMING
HEIGHT: 3974 | HASH: 000000003fd9f8199d82902d8909f0484350aaf40681e76088f6d66aed7f9452 | V_OBS: 00000f86 | RESULT: CONFORMING
HEIGHT: 3975 | HASH: 0000000073b7f37bb95b8eba6c9e4b9824253203de95e2ab69e6ba0755beee44 | V_OBS: 00000f87 | RESULT: CONFORMING
HEIGHT: 3976 | HASH: 00000000605d043b36cc589b204c1d3ed8720a157f558b8faa59752cfc9e40df | V_OBS: 00000f88 | RESULT: CONFORMING
HEIGHT: 3977 | HASH: 000000002dc6eaec5599bbf5d4a08617c6bdb45ff0b3413777d08dad391be178 | V_OBS: 00000f89 | RESULT: CONFORMING
HEIGHT: 3978 | HASH: 00000000ed91485fe1ed92ecca090a2f75ac0e671cc0632dca90ed8a5905fef2 | V_OBS: 00000f8a | RESULT: CONFORMING
HEIGHT: 3979 | HASH: 00000000b0038b3e801062a63490cbcb313d08cb80cbb16a10b6da3b604e337f | V_OBS: 00000f8b | RESULT: CONFORMING
HEIGHT: 3980 | HASH: 00000000739db09c6bd250eaeb6f46ea9afc3f5878c24327fcf52fb739665256 | V_OBS: 00000f8c | RESULT: CONFORMING
HEIGHT: 3981 | HASH: 00000000e816e74b80510139970cc08b9eeab1e9cbbf1d69652f060a88842c9b | V_OBS: 00000f8d | RESULT: CONFORMING
HEIGHT: 3982 | HASH: 000000000bb59c50c176e6c945848ad6a07dc8b1c29dd642a4c08f14909b54d5 | V_OBS: 00000f8e | RESULT: CONFORMING
HEIGHT: 3983 | HASH: 00000000c419bbdd8f1ee92b56a2e3f71845c734a60c629e6501d2f65bbdee2c | V_OBS: 00000f8f | RESULT: CONFORMING
HEIGHT: 3984 | HASH: 0000000008d39e82f877740bb60e3dd729d1f2b38afafcc91c8ca53b3e91417a | V_OBS: 00000f90 | RESULT: CONFORMING
HEIGHT: 3985 | HASH: 00000000d9cbeb22e2f343a39e4daaef160b2c4bd224d14242a8e00a0d5baafd | V_OBS: 00000f91 | RESULT: CONFORMING
HEIGHT: 3986 | HASH: 00000000ca751dfacdb460416e3066e31c8092a863b2831851af52437169da03 | V_OBS: 00000f92 | RESULT: CONFORMING
HEIGHT: 3987 | HASH: 00000000ff44a0bfbf3359ff9e4e355d51a4ccf7cb7a561bcd924e546ace9614 | V_OBS: 00000f93 | RESULT: CONFORMING
HEIGHT: 3988 | HASH: 00000000a4898774346d37ea8ee037226d4d8e63faebcecc9bfda82d588e9d78 | V_OBS: 00000f94 | RESULT: CONFORMING
HEIGHT: 3989 | HASH: 000000005528c9c5a992e17faa4d4cc1d9bdfbe100be8b95fe01ce70af8522c7 | V_OBS: 00000f95 | RESULT: CONFORMING
HEIGHT: 3990 | HASH: 000000004985ee36284e4cf44e11422bcc134443aad905816c7d3027fc98482c | V_OBS: 00000f96 | RESULT: CONFORMING
HEIGHT: 3991 | HASH: 000000009aeacfb0d228b58fe7f09c9b08811c1602cd92dd047af2ecac69a7a4 | V_OBS: 00000f97 | RESULT: CONFORMING
HEIGHT: 3992 | HASH: 00000000ecf95fc8dd4f412f336ea084c86f01757d62f61301bd230ef123b885 | V_OBS: 00000f98 | RESULT: CONFORMING
HEIGHT: 3993 | HASH: 0000000068f645692e24f67f132acfabbfaf96b91de3793054509e328fa709d8 | V_OBS: 00000f99 | RESULT: CONFORMING
HEIGHT: 3994 | HASH: 00000000905af440d3150f6aed42d88dfb4e1c73fce3c06b007e3dcb2a525c11 | V_OBS: 00000f9a | RESULT: CONFORMING
HEIGHT: 3995 | HASH: 0000000092fa60e4fcbe4cbb5adceadb0726ea14d43c464861e2c0e46d577474 | V_OBS: 00000f9b | RESULT: CONFORMING
HEIGHT: 3996 | HASH: 000000009ce9463fc2bb0e9e89d9a0f3c6084cda99ad2d735028281aaf59e17b | V_OBS: 00000f9c | RESULT: CONFORMING
HEIGHT: 3997 | HASH: 00000000559c0b5f05946bd005b1f8dde017ee9aed034943701adabe33e269b4 | V_OBS: 00000f9d | RESULT: CONFORMING
HEIGHT: 3998 | HASH: 00000000f4f63f527dd817783fd1a939851d04d628cbddedbd279e4bb6d87507 | V_OBS: 00000f9e | RESULT: CONFORMING
HEIGHT: 3999 | HASH: 0000000064f2713b7c14ca3cb3237169908deea145972ee2e3c8beaa64ecb741 | V_OBS: 00000f9f | RESULT: CONFORMING
HEIGHT: 4000 | HASH: 00000000f4b2e5b1535700bb3d08dd2aaa58c7068c5fc248b4c2c53f3a9f3212 | V_OBS: 00000fa0 | RESULT: CONFORMING
HEIGHT: 4001 | HASH: 0000000008a1889dbac89cd07aedae8a78c1bfdd5878fdeef469a18682a98472 | V_OBS: 00000fa1 | RESULT: CONFORMING
HEIGHT: 4002 | HASH: 0000000040fa3a12ceda2035e92c0aa962dea0d1e9cda4ff7ec97b71bf1df740 | V_OBS: 00000fa2 | RESULT: CONFORMING
HEIGHT: 4003 | HASH: 00000000b6b37b03a0c33f4286a1a182c30a1d4f2b21451e47e6590ad443a7e3 | V_OBS: 00000fa3 | RESULT: CONFORMING
HEIGHT: 4004 | HASH: 00000000ce824bd80cf3121da15e1e3344a856a611c273b8870676205fbb5f31 | V_OBS: 00000fa4 | RESULT: CONFORMING
HEIGHT: 4005 | HASH: 0000000041994300822941b5315a75a3eeac167573a3e8a20a02685aed5a7c93 | V_OBS: 00000fa5 | RESULT: CONFORMING
HEIGHT: 4006 | HASH: 000000007a85d5879e83d86f0d22e04dfb146aaad745909f692959514340e98a | V_OBS: 00000fa6 | RESULT: CONFORMING
